ID,包名,应用名称,产品线,企业名称,开发者,版本号,版本代码,更新日期,下载量,描述,来源站点,来源URL,发现方式,质量评分,爬取时间
26824,pss.android.kakayuepai,咔咔约拍,飞书,南京昊奇星网络科技有限公司,南京昊奇星网络科技有限公司,5.1.31,,,1968,"照片，是记忆的时光机；相机，是时间的定格器。
用专业的单反相机拍出优秀的照片，约优质的摄影师、模特拍摄，就来咔咔约拍吧。

咔咔约拍是一个在线摄影约拍平台，汇集模特、摄影师、摄像师、后期修图师、化妆师、造型师和商家。平台拥有大量优质模特和摄影师在线约拍，咔咔约拍可以帮助你快速约拍摄影摄像师、约拍麻豆模特、互免约拍，找到与你有合作意向的对方，一起创作优秀的作品。

喜欢拍照的俊男美女，在这里可以找摄影师约定拍摄个人写真照片，看到喜欢的人像摄影风格便可向摄影师发起拍摄合作申请，也可以主动发布自己的拍摄需求等待摄影师的拍摄合作申请。

摄影爱好者约拍必备！在这里你可以分享自己的作品，可以发布约拍动态信息，可以推荐自己喜欢的拍摄场地，看到自己喜欢的作品还可以收藏、转发。

【约拍动态】在线发布约拍动态，可以收到别人的约拍请求。
【作品相册】分享自己的优秀作品，会让自己更加受到欢迎。
【拍摄场地】这里有别人推荐的各种各样的拍摄场地任你选择。
【制作模卡】模特可以上传照片免费制作生成专业高清模卡。

咔咔约拍致力于让约拍变得更简单！
欢迎关注微信公众号：咔咔约拍",应用宝,https://sj.qq.com/appdetail/pss.android.kakayuepai,snowball_round_4,0.85,2026-03-09 18:12:07
26232,dragon.compass.android,寻龙罗盘,飞书,广州腾智网络科技有限公司,广州腾智网络科技有限公司,1.2.2,,,9520,寻龙罗盘是一款具有中国传统特色，操作简单，字迹清晰、刻度准确、圆盘转动顺滑，是用来定向定位的一款测量工具。提供水平仪、测分贝、立极尺等不同的工具样式；集指南针和地图相结合，让测量更加精准方便。当你去到一个陌生的地方或者迷路，打开寻龙罗盘， 它会给你一个的方向和位置带你走出困境找准方向！,应用宝,https://sj.qq.com/appdetail/dragon.compass.android,snowball_round_4,0.85,2026-03-09 17:55:24
24636,com.dreammaker.ipclass.android,美术宝盒,飞书,杭州艺旗信息服务有限公司,杭州艺旗信息服务有限公司,1.0.9,,,736,"美术宝盒是为5岁及以上儿童量身打造的互动式美术学习App，结合了国内外经典IP中的角色和场景，让孩子在轻松愉快的氛围中提升艺术创造力。通过分阶段的专业学习内容、丰富的创意材料和趣味性互动，孩子们不仅能学会绘画技能，还能在过程中收获勇气、爱与成就感。

【特色介绍】
1. 官方正版授权
迪士尼、中轴线等版权方正版授权，《冰雪奇缘》主题角色与故事贯穿每节课，让孩子在熟悉的故事中学习绘画。

2. 趣味学习与创造
通过故事情节引导和互动式动画学习，激发孩子的创意潜能，帮助他们主动表达想法并完成独特作品。

3. 分阶段学习设计
从基础到进阶，覆盖5岁到12岁以上的多个年龄段，逐步提升孩子的绘画技能与创意思维，涵盖绘画技法、艺术风格和设计理念。

4. 多元化创意材料
配套丰富的创意绘画工具和DIY材料，结合故事情节，孩子可以完成立体作品，提升动手能力和空间想象力。

5. AI互动与奖励机制
AI趣味互动学习内容结合名师指导，寓教于乐，学习完成后还能获得精美徽章与专属魔法奖章，激励孩子持续学习和创作。

客服电话：400-6886-100（周一至周日 9:00～18:00）",应用宝,https://sj.qq.com/appdetail/com.dreammaker.ipclass.android,snowball_round_4,0.85,2026-03-09 17:11:07
12241,com.bytedance.ad.crm,飞鱼CRM,飞书,北京巨量引擎网络技术有限公司,北京巨量引擎网络技术有限公司,5.3.0,,,66471,飞鱼是巨量引擎旗下的销售线索管理工具。它能够帮助企业管理整个销售流程，实现销售线索的分配、回访、自动清洗和标记。飞鱼可以自动引入巨量引擎的广告数据，同时也能与其他CRM系统进行对接，灵活配合客户的商机管理工作。此外，飞鱼还能自动对广告数据进行分析洞察，深度挖掘目标受众，促进更精准的定向投放。,应用宝,https://sj.qq.com/appdetail/com.bytedance.ad.crm,snowball_round_3,0.85,2026-03-09 12:10:55
10879,com.ss.androidaiactshuihuabao.aidou,AI绘画宝,飞书,上海还复来信息科技有限公司,上海还复来信息科技有限公司,5.5.2,,,7051,"
AI绘画宝——以字为画，创意无界
AI绘画，让艺术触手可及。无论你是艺术爱好者还是初学者，AI绘画宝都能满足你的创作欲望。以字为画，以图为图，AI修图，多样风格，每日素材……这里，有你想要的一切。快来AI绘画宝，释放你的创意，绘出属于你的精彩世界！
 
探索文字与艺术的交融
当文字遇见艺术，会迸发出怎样的火花？AI绘画宝正是这样一个将二者完美融合的创意平台。只需一句话，你的奇思妙想便能化作笔下的灵动之作。无论是梦幻的“浪漫公主”，还是神秘的“白雪王子”，甚至是那遥远天际的“海上日出”，只需简单输入，AI便会将这些想法幻化成色彩斑斓的画作。
图片复刻，传承经典
除了文字创作，AI绘画宝还具备图片复刻功能。你是否曾为某幅画作倾倒，希望拥有与之相似的作品？现在，只需上传你的图片，选择相似度，AI便会为你复刻那份独特的美，让你拥有属于自己的艺术珍品。
动漫卡通，个性展现
想要一个与众不同的二次元头像吗？AI绘画宝的动漫拍照功能，让你轻松实现。无论是甜美、炫酷还是搞怪，多种风格任你挑选，一键生成你的专属二次元形象，展现你的独特魅力。
AI修图，模糊变高清
模糊的照片总是让人遗憾，但AI绘画宝的",应用宝,https://sj.qq.com/appdetail/com.ss.androidaiactshuihuabao.aidou,snowball_round_3,0.85,2026-03-09 11:38:54
10445,com.bytedance.ep.android,学浪,飞书,北京因材施教科技有限公司,北京因材施教科技有限公司,7.4.0,,,1171522,"学浪是全新打造的综合学习平台，在这里可以学习技能、拓宽视野、发现更多机会，为你加油助力。
1、精品录播课程，海量干货知识，助你扫平知识盲区
2、直播互动课堂，实时丰富互动，还原线下教学，让学习更有效率
3、课前提醒，课后回放，社群互动，为你提供全面课程体验",应用宝,https://sj.qq.com/appdetail/com.bytedance.ep.android,snowball_round_3,0.85,2026-03-09 11:28:31
9287,com.bytedance.writer_assistant_flutter,番茄作家助手,飞书,北京时光荏苒科技有限公司,北京时光荏苒科技有限公司,5.1.5,,,329891,"番茄作家助手是抖音旗下番茄小说网为广大文学创作者深度定制的一款码字应用 
【写作】 便捷发表：支持N年内定时发表，保存草稿、手机/电脑多端同步，实时本地保存，不必担心丢稿 沉浸体验：可进行多种背景色和字号设置 错字检测：业内领先的AI专利技术进行网文错别字检测 码字日历：打卡每天写作字数，记录坚持和进步 
【统计】 作品数据：每日更新本站章节读完率、流量变化、互动数据 收益展示：每日更新广告分成、礼物收益，月度稿费公开透明，自主提现 
【消息】 消息通知：审核结果、签约进度、互动消息实时同步 活动公告：多种征文/爆更活动及时发布，魁星星火等奖励计划每月更新名单 
作家课堂：资深编辑、大神作家不定期分享创作心得，干货满满 
作家反馈：遇到问题随时找我们，可自主查看帮助中心，也可发起新反馈、查看反馈记录 如有任何疑问或建议，请在 APP 内通过「我的 -&gt; 帮助与反馈」联系我们 微信公众号搜索「番茄作家助手」，关注我们获取更多平台资讯 如需电脑创作，可访问：fanqienovel.com",应用宝,https://sj.qq.com/appdetail/com.bytedance.writer_assistant_flutter,snowball_round_3,0.85,2026-03-09 11:00:57
8092,com.bytedance.android.doubaoime,豆包输入法,飞书,北京春田知韵科技有限公司,北京春田知韵科技有限公司,1.2.2,,,22279,"「豆包输入法」 豆包同款语音输入

【特色功能说明】
「语音输入」
使用豆包同款语音大模型，语音输入又快又准，支持多方言、英语及中英混输；快速说话、轻声说话均可精准识别，无网弱网环境下也能流畅使用，同时提供点击输入、长按输入等多种操作方式。

「键盘输入」
提供了9键、26键、26键双拼、手写的键盘输入方式。有强大的纠错和简拼能力。推荐大家尝试长句的输入，准确率翻倍！

「智能联想」
结合上下文，秒懂你所想！我们有文字、标点符号、emoji、公式、日期的联想能力。提升输入效率的终极方式是点点点！

「常用输入工具」
支持了剪贴板、常用语、键盘调节、翻译等常用工具，助力提升输入效率。

 【用户反馈】
有任何疑问和意见,欢迎随时联系我们
用户反馈入口：豆包输入法键盘 - 左上角工具箱 - 用户反馈

欢迎下载体验！",应用宝,https://sj.qq.com/appdetail/com.bytedance.android.doubaoime,snowball_round_3,0.85,2026-03-09 10:32:53
5037,com.ss.android.lark.htone,华通3.0,飞书,华住集团有限公司,华住集团,6.5.9,,,,华通3.0（HTone）是华住集团专属的企业办公软件。设有实时通讯栏目，展示组织架构实现零障碍跨部门沟通，提供差旅通、云学堂、签到考勤、移动审批等数十种常用工具。基于飞书定制的华住集团企业专属版本。,火鸟手游网,http://www.hncj.com/sjrj/106972.html,search_engine_verified,0.8,2026-03-09 09:20:07
4760,com.ss.android.lark.sapdl18,胖东来,飞书,胖东来商贸集团有限公司,胖东来商贸集团有限公司,3.5.1,,,,胖东来APP是胖东来集团专为内部员工打造的高效办公工具，支持多平台设备，提供日常办公、员工服务、培训发展等功能。基于飞书定制的胖东来企业专属版本。,IT168,https://shike.it168.com/detail/467471.html,search_engine_verified,0.8,2026-03-09 09:12:42
4759,com.ss.android.lark.dagtjt11,数字国投,飞书,国家开发投资集团有限公司,国家开发投资集团有限公司,7.22.10,,,,数字国投APP是面向国投集团内部职工的移动办公平台，内置强大的移动OA功能，支持手机端审批、通讯录、日程会议、协同办公、移动学习等功能。基于飞书定制的国投集团企业专属版本。,安粉丝网,https://www.anfensi.com/down/428528.html,search_engine_verified,0.8,2026-03-09 09:12:42
4758,com.ss.android.lark.kaahyz17,i讯飞,飞书,科大讯飞股份有限公司,科大讯飞股份有限公司,7.18.7,,,,i讯飞APP是科大讯飞官方推出的移动办公门户，拥有即时通讯、日程管理、智能会议、协同协作等功能，帮助员工实现高效移动化办公。基于飞书定制的科大讯飞企业专属版本。,火鸟手游网,https://www.hncj.com/sjrj/96122.html,search_engine_verified,0.8,2026-03-09 09:12:42
5835,com.ss.android.lark.hongyuntong,鸿运移动门户,飞书,北京字节跳动科技有限公司,,,,,,鸿运移动门户，基于飞书的定制化企业移动门户。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5834,com.ss.android.lark.greentown,绿城飞书,飞书,绿城中国控股有限公司,,,,,,绿城中国飞书定制版，绿城集团内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5833,com.ss.android.lark.sc,顺丰速运(SF-Work),飞书,顺丰控股股份有限公司,,,,,,顺丰速运飞书定制版(SC: ShunFeng/SF-Work)，顺丰集团内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5832,com.ss.android.lark.ce,飞书信创版,飞书,北京飞书科技有限公司,,,,,,飞书信创版(CE: China Edition / 国产化版)，适配国产化信创环境的飞书通用版本。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5836,com.ss.android.lark.ihaier,iHaier(海尔飞书),飞书,海尔集团公司,,,,,,iHaier是海尔集团内部办公软件，集即时沟通、智能门户、音视频会议、云文档、直播、考勤签到等功能。由金蝶技术支持，基于飞书定制的海尔集团企业专属版本。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5837,com.ss.android.lark.jxlh,吉祥领航,飞书,上海吉祥航空股份有限公司,,,,,,"吉祥航空飞书定制版(jxlh: JiXiang LingHang)，吉祥航空内部协同办公平台""吉祥领航""。",用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5838,com.ss.android.lark.mdzh,美的智慧,飞书,美的集团股份有限公司,,,,,,"美的集团飞书定制版(mdzh: MeiDi ZhiHui)，美的集团内部协同办公平台""美的智慧""。",用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5839,com.ss.android.lark.pls,普洛斯(GLP),飞书,普洛斯投资管理(中国)有限公司,,,,,,普洛斯飞书定制版(pls: PuLuoSi/GLP)，普洛斯集团内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5840,com.ss.android.lark.weifu,威孚飞书,飞书,无锡威孚高科技集团股份有限公司,,,,,,威孚高科飞书定制版，威孚集团内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5841,com.ss.android.lark.kalanhe,蓝河飞书,飞书,蓝河营养品股份有限公司,,,,,,蓝河乳业飞书定制版(kalanhe: KA-LanHe)，蓝河乳业内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5842,com.ss.android.lark.kanewhope,新希望飞书,飞书,新希望六和股份有限公司,,,,,,新希望集团飞书定制版(kanewhope: KA-NewHope)，新希望集团内部协同办公平台。,用户确认+搜索辅证,,user_confirmed_search_assisted,0.6,2026-03-09 09:40:16
5843,com.ss.android.lark.dabcsy97,某大型物流飞书,飞书,某大型物流企业,,,,,,某大型物流企业飞书专有云定制版。da前缀表示专有云部署，bcsy97为企业编码。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5851,com.ss.android.lark.kahzyx88,杭州互联网飞书,飞书,杭州某互联网企业,,,,,,杭州某互联网企业飞书定制版(kahzyx88: KA-HangZhou-YX-88)。ka前缀表示KA重要客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5850,com.ss.android.lark.kacw,某外资咨询飞书,飞书,某外资咨询机构,,,,,,某外资咨询机构飞书定制版(kacw: KA-Consulting-Worldwide)。ka前缀表示KA重要客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5849,com.ss.android.lark.kacf,某核心部委飞书,飞书,某核心部委,,,,,,某核心部委飞书定制版(kacf: KA-CoreFu/部委)。ka前缀表示KA重要客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5848,com.ss.android.lark.dastw29,某地市级水务飞书,飞书,某地市级水务企业,,,,,,某地市级水务企业飞书专有云定制版(dastw29: DA-ShiTing-Water-29)。da前缀表示专有云部署。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5847,com.ss.android.lark.dajzkx436,中建某局飞书,飞书,中国建筑集团某局,,,,,,中建某局飞书专有云定制版(dajzkx436: DA-JianZhu-KX-436)。da前缀表示专有云部署。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5846,com.ss.android.lark.dajzjt26,江苏建投(江办),飞书,江苏省建设投资集团,,,,,,江苏建投飞书专有云定制版(dajzjt26: DA-JiangZu-JianTou-26)。da前缀表示专有云部署。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5845,com.ss.android.lark.dai39dl9,某省级实验室飞书,飞书,某省级实验室,,,,,,某省级实验室飞书专有云定制版。da前缀表示专有云部署，i39dl9为企业编码。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5844,com.ss.android.lark.dahngd31,华南电网飞书,飞书,华南电网,,,,,,华南电网飞书专有云定制版(dahngd31: DA-HuaNan-GuoDian-31)。da前缀表示专有云部署。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5859,com.ss.android.lark.saxmsa667,中国海事飞书(新版),飞书,中华人民共和国海事局,,,,,,中国海事飞书SaaS定制版新版(saxmsa667)。是saxmsa的升级版本。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5858,com.ss.android.lark.saxmsa,中国海事飞书(旧版),飞书,中华人民共和国海事局,,,,,,中国海事飞书SaaS定制版旧版(saxmsa: SA-XinMaritime-SA/中国海事)。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5857,com.ss.android.lark.saxdz51,浦东投控飞书,飞书,上海浦东投资控股(集团)有限公司,,,,,,浦东投控飞书SaaS定制版(saxdz51: SA-XinDiZhi-51/上海浦东)。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5856,com.ss.android.lark.sarq2tpv,华润燃气飞书,飞书,华润燃气控股有限公司,,,,,,华润燃气飞书SaaS定制版(sarq2tpv: SA-RunQi-2TPV)。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5855,com.ss.android.lark.samhzo3j,梅州政务飞书,飞书,梅州市人民政府,,,,,,梅州政务协同飞书SaaS定制版(samhzo3j: SA-MeiZhou-O3J)。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5854,com.ss.android.lark.sahlzj17,海伦哲飞书,飞书,徐州海伦哲专用车辆股份有限公司,,,,,,海伦哲制造飞书SaaS定制版(sahlzj17: SA-HaiLunZhe-Jiangsu-17)。sa前缀表示SaaS版KA客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5853,com.ss.android.lark.kazsy73,某大型车企飞书,飞书,某大型车企,,,,,,某大型车企飞书定制版(kazsy73: KA-ZhongShengYuan-73)。ka前缀表示KA重要客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
5852,com.ss.android.lark.kazdtq,某电子产业飞书,飞书,某电子产业集团,,,,,,某电子产业集团飞书定制版(kazdtq: KA-ZhongDian-TianQi)。ka前缀表示KA重要客户。,用户确认+包名分析,,user_confirmed_package_analysis,0.6,2026-03-09 09:40:16
