ID,包名,应用名称,产品线,企业名称,开发者,版本号,版本代码,更新日期,下载量,描述,来源站点,来源URL,发现方式,质量评分,爬取时间
271,com.baidu.homework,作业帮,办公协同,广州极目未来文化科技有限公司,广州极目未来文化科技有限公司,14.42.0,,,538863420,"作业帮，AI时代的学习神器！拥有超19亿大数据题库的智能学习平台，依托领先AI技术，打造更准确、更高效的学习体验。
 
【作业帮AI核心功能】
AI智能答疑：支持搜单题、搜整页、搜作文，19亿题库秒出解析！AI深度解析解题思路，智能追问薄弱点，推荐关联知识点，让学习举一反三，作业难题不再愁。
AI秒批作业：一键秒批全科作业，涵盖作业批改、口算批改和作文批改，错题解析+原题精讲，AI准确定位学习盲区，轻松帮助家长完成作业检查。
AI校内同步：智能同步教材章节，准确定位考试重难点，个性化推荐同步练习题和单元测试，形成""学-练-测""完整闭环，助力快速掌握知识点。
AI写作：同步语文学习进度，成文质量贴合范文标准，全面支持写全文、写英文、写开头结尾。AI作文批改，按照年级/体裁/单元作文内置批改标准。包括六维度评级、全文点评、句子纠错、佳句赏析、思路点拨、全文润色。
视频讲解：93%超高讲解覆盖率，AI智能匹配原题/相似题视频解析，教材精讲精准推送，解题步骤清晰易懂，学习效率倍增。",应用宝,https://sj.qq.com/appdetail/com.baidu.homework,known_package_verify,0.85,2026-03-09 07:11:28
273,com.zmzx.college.search,大学搜题酱,办公协同,广州极目未来文化科技有限公司,广州极目未来文化科技有限公司,2.53.0,,,1454357,"大学搜题酱 App是一款大学生专属的AI学习助手。网课答案、教材习题、答案解析一拍即出，搜题不限次。现已经接入DeepSeek，豆包，文心一言，kimi等大模型，助力大学生的学习更上一层楼。搜题酱涵盖千所高校期末真题，收录四六级考研考公等各类试题资料。有了搜题酱，大学难题从未如此简单!
【大学搜题酱功能】
1、AI问答：生活百科，学习难题，工作帮手，有问就有答。
2、拍搜答疑：遇到难题怎么办？用拍搜答疑功能，一拍即出答案，解题又快又准！
3、文字搜索：不方便拍照不要紧！使用文字搜索，题目一键复制粘贴，搜索更便捷！
4、找答案浮窗：手机在线答题如何查答案？开启找答案浮窗，截屏搜题更方便！
5、资料库：大学考试不要慌！来大学资料库，各类考试真题、复习资料免费下载。
6、扫码搜书：专业课后习题不会答？扫条形码即出整本教材书籍，遇到难题无压力。
7、收藏：一键收藏所需教材网课，查找更方便，使用更简单。
【大学搜题酱特点】
1、题目全：收录大学各专业教材、网课、进阶考试的题目答案，海量优质题库免费搜。
2、搜题快：支持搜索答疑、文字搜索、扫码搜书等多种搜索方式，一拍一扫，即出答案！",应用宝,https://sj.qq.com/appdetail/com.zmzx.college.search,known_package_verify,0.85,2026-03-09 07:11:37
274,com.netease.yanxuan,网易严选,办公协同,杭州网易再顾科技有限公司,杭州网易妙得科技有限公司,9.5.2,,,4866485,"网易严选，以“让美好生活触手可及”为初心，旨在成为中国新中产喜欢的生活方式品牌。
 
成立于2016年，网易严选从用心做好一条国民毛巾开始，通过简约、实用、舒适的美学设计，优化产品使用感受，为3000万新中产家庭带来更美好的生活。5年来，网易严选逐步从新中产喜爱的购物平台，发展成为新中产生活方式品牌，为消费者提供一站式、全品类、全方位的美好生活解决方案。
 
2021年，网易严选提出全新品牌生活理念「活出自己喜欢的样子」，旨在和新中产人群站在一起，倡导多元的生活价值主张——我们相信每个人都可以把生活的选择权交给自己，活出自己喜欢的样子。同时，产品延续简约不张扬的设计理念，为消费者带来高品质灵感好物，去实现每个人喜欢的生活方式。

【联系方式】
如果您有任何建议及问题，可以通过以下方式联系我们
客服电话：400-0368-163
官方网站：https://you.163.com",应用宝,https://sj.qq.com/appdetail/com.netease.yanxuan,known_package_verify,0.85,2026-03-09 07:11:40
275,com.wuba.zhuanzhuan,转转,办公协同,北京转转精神科技有限责任公司,北京转转精神科技有限责任公司,12.3.0,,,129275193,"真的官方验 买卖二手不一样
大部分人一开始都不放心二手，所以我们选择一物一验

【真的官方验】
转转，二手质检服务的开创者，是腾讯投资的二手交易平台。
转转在全国建有3大质检中心，拥有2000+真人验机团队，可以为大家提供更专业的人工质检。
在转转，每一件官方验商品都会经过我们的严格质检，输出详细的质检报告，让商品各项状况变得透明，保障您所见即所得。

【官方验 放心买】
1. 一物一验，专业质检：官方验商品经过专业工程师进行几十项严格质检，享有正品保障；
2. 官方保障，全程服务：官方服务保障，平台客服为您答疑解惑，全程服务保障，让您买的放心；
3. 7天无理由，售后无忧：平台对官方验商品质量有保证，您在转转购买二手商品可以享受售后服务。转转官方验手机，官方验机，支持7天无理由退货，专业质保服务，顺丰包邮，24小时发货，每一台都靠谱。

【转转回收 省心卖】
转转回收，减少您在个人二手交易中可能面临的风险纠纷。我们为用户提供专业标准的一体化服务，免费上门，专业质检，价格满意秒到账，价格不满意放心退，真正做到省心快卖。
1. 免费上门：顺丰免费上门取件，足不出户卖二手；
2. 24小时",应用宝,https://sj.qq.com/appdetail/com.wuba.zhuanzhuan,known_package_verify,0.85,2026-03-09 07:11:41
276,cn.com.langeasy.LangEasyLexis,不背单词,办公协同,北京艾斯酷科技有限公司,北京艾斯酷科技有限公司,5.9.21,,,4266871,"不背单词是一款真实语境学单词APP。
这里有专为英语考试定制的一站式解决方案。在海量有声例句创造的真实语境中，让你真正科学高效地掌握单词

「 高效刷词备考，我有 4 大法宝 」
- 考义：真题考义加粗标注，记忆有重点
- 考点：单词 & 真题词组配套学
- 考频：单词考频一看便知，合理分配学习时间
- 考题：随时查看真题例句，实战演练考试不慌

「 真实语境记单词 」
- 150万+ 条原声例句，出自你喜欢的剧集、电影
- 地道词组搭配，解读词义、体现用法

「 丰富的学习内容 」
- 2000+词根词缀，覆盖近 2 万词条
- 5500+派生词汇树，以熟词记生词

「 全面的单词词书库 」
- 小学/初中/高中/四级/六级/考研/托福/雅思/专四/专八词书任你挑选

「 巩固记忆有绝招 」
- 独特拼写测试
- 记忆算法智能安排学习

「 拯救学习拖延症 」
- 签到学习送大把酷币
- 不定期组队打卡活动

「 不背成长关爱热线 」
- 微信公众号：搜索「不背单词App」
- 官方 QQ 交流群：758465732
- 新浪微博：@不背单词App
- 不背单词应用内：设置-帮助中心",应用宝,https://sj.qq.com/appdetail/cn.com.langeasy.LangEasyLexis,known_package_verify,0.85,2026-03-09 07:11:43
277,com.sup.android.superb,皮皮虾,办公协同,福建皮皮跳动科技有限公司,福建皮皮跳动科技有限公司,6.1.0,,,23506231,"皮这一下，很开心！
皮皮虾的用户都有一个共同的昵称——皮皮侠。他们曾说：「只要人人都分享出一些快乐，世界将变成美好的人间。」不信？看看皮皮侠们接受采访时的发言： 
「自从找到了皮皮虾，外地工作的我，感觉到暖暖的很贴心。」--用户「七彩皮皮虾」
「我以为我再找不到一个 App，能让你笑得没心没肺，也能让你痛哭流涕，能让你反思人生，也能让你看到生活的无限希望。」--用户「我就是爱玩啊！」 
看完还不信？那再来看看皮皮虾的几个优点： 
-【眼】万物皆可眼！喜欢的内容眼一下；想待会儿再看的内容眼一下；怕忘记的内容眼一下……只要眼在手，天下我都有！ 
-【表情包】除了插眼，我们还为大家做了几款皮皮虾专属的搞笑表情，真香、我全都要……你们都懂的~另外，现在皮皮虾也能用视频来制作表情包啦，可以把手机里的照片贴到任意视频上，不愧是居家旅行，整蛊朋友的良药！ 
-【点赞彩蛋】什么彩蛋？点个赞试试看呀！ 
--我们希望能听到你的反馈，打开皮皮虾 App 点击「我的」-「意见反馈」，每一条消息我们都会认真阅读，给出回复。",应用宝,https://sj.qq.com/appdetail/com.sup.android.superb,known_package_verify,0.85,2026-03-09 07:11:46
279,com.cnki.client,手机知网,办公协同,同方知网数字出版技术股份有限公司,同方知网数字出版技术股份有限公司,9.3.24,,,1567998,"手机知网是CNKI出品的中国领先的移动知识服务平台，平台一站式集成整合上亿规模CNKI优质文献资源，通过深度标引、系统整合、知识关联、智能检索等方式，为读者提供全景式、多形态、全面、精准、高效的学习服务。此外，CNKI还为您提供了个人查重服务、个性订阅服务、内容定制服务、情报推送服务、文档管理等独具特色的增值功能，无论在工作上还是生活中，都是您必不可少的学习工具。
产品特色：
1.学术情报服务：个性化内容便捷订阅、学科领域、期刊、作者、主题、专题等多种订阅方式供您选择，让您轻松掌握关注领域的最新发展动态。

2.数据可视化分析服务：在对海量数据分析的基础上，手机知网通过精美的图表，清晰地展示出行业发展趋势、研究热点、重要作者以及研究机构。多维动态分析工具，方便您在海量数据中轻松找到发展规律。

3.笔记服务，学有所获：全新升级的EPUB阅读器，您可便捷地进行笔记、摘录、标记、查询、分享等操作；更有笔记云服务，笔记摘录随时查看。

4.文档管理，个性分类：便捷、实用的文件整理、归类、分享、查询等资料管理功能，让您再多资料也能轻松管理。

5.个人查重：24h自助检测，为您提供专业、快速、",应用宝,https://sj.qq.com/appdetail/com.cnki.client,known_package_verify,0.85,2026-03-09 07:11:47
280,com.lemon.lv,剪映,办公协同,深圳市脸萌科技有限公司,深圳市脸萌科技有限公司,18.9.0,,,61170781,"【剪映】 全能好用的视频编辑工具，轻松剪出美好生活。
 
【简单好用】一键剪切视频，节奏快慢自由掌控，感受时光倒流。
 
【贴纸文本】独家设计手绘贴纸，多种风格字体随心选，给你的视频加点乐趣。 

【丰富好听】海量曲库外加抖音独家歌曲，奇趣变""声”，让你的视频更“声”动。 

【高级好看】专业风格滤镜．一键专属美颜，让生活一秒变大片。


 --- 有任何问题都可以和我们交流 
付费相关：jy_pay@bytedance.com 
邮箱: jianying.service@bytedance.com 
让我们一起让剪映变得更加全能好用～",应用宝,https://sj.qq.com/appdetail/com.lemon.lv,known_package_verify,0.85,2026-03-09 07:11:50
281,com.adbc.embank,农发企业银行,办公协同,中国农业发展银行,中国农业发展银行,4.0.0.1,,,15114,中国农业发展银行致力于服务乡村振兴，不断拓展对客服务渠道，全方位提升对客服务品质。农发企业银行，随时随地为您提供包括账户管理、转账汇款、资金管理、企业生态等优质服务，为您打造稳定、安全、流畅的线上流程，让您畅享7×24小时便捷金融新体验。,应用宝,https://sj.qq.com/appdetail/com.adbc.embank,snowball_round_1,0.85,2026-03-09 07:11:52
282,com.qiyi.game.live,爱奇艺播播机,办公协同,北京爱奇艺科技有限公司,北京爱奇艺科技有限公司,9.12.0,,,174170,"悦享生活，爱奇艺直播机是爱奇艺直播官方开播工具。支持看剧、手游、摄影三大类型直播。爱奇艺海量版权主播粉丝一起看，高清流畅又稳定。

【近期更新】 
新增多种滤镜样式，磨皮美白随心配 
看剧直播大优化，调进度、改设置、看弹幕都不再遮挡观众画面 
开播提醒由你掌控，试播更安心，不怕打扰粉丝 

【热门活动】
爱奇艺游戏直播-新公会扶持计划
适用对象：直播公会
扶持奖励：高额签约金、主播包装、海量曝光资源
咨询邮箱：yxzb@qiyi.com

一起看主播扶持计划
适用对象：爱奇艺一起看主播
扶持奖励：推荐位+优质主播包装计划
参与详情咨询QQ群：657765971

爱奇艺萌宅福利-主播UP计划
适应对象：爱奇艺萌宅福利主播
扶持奖励：推荐曝光、签约底薪、现金奖励
详情咨询：QQ群：598271336",应用宝,https://sj.qq.com/appdetail/com.qiyi.game.live,snowball_round_1,0.85,2026-03-09 07:11:54
283,com.jingyao.easybike,哈啰,办公协同,上海哈啰普惠科技有限公司,上海哈啰普惠科技有限公司,6.98.90,,,141607868,"哈啰-陪伴生活每一天
骑车打车，约顺风车，租车自驾

【哈啰单车】
哈啰单车免押金，扫码用车极速开锁
购卡骑车更优惠

【哈啰助力车】
轻松骑行，一蹬就助力

【哈啰打车】
特价快车，立即出发，天天享折扣
出租车，更快接送，高峰时段打车不发愁
品牌联盟，一键呼叫多平台车型，体验更优

【哈啰顺风车】
临近出发时间订单被取消，补偿乘客优惠券，出行更安心！
支持乘客出行备注高速费支付意愿，线上化收支流程，高效更安全！
车主接单详情页全新升级，信息展示更清晰，接单更放心！

【哈啰租车】
芝麻信用，押金双免：芝麻分500分以上有机会免车辆押金及违章押金
上门取送，准时准点
极速下单，锁定车型，有车保障
免费取消，无忧出行

【哈啰快送跑腿】
送鲜花、送蛋糕、送宠物，万物可送，又快又省
送货福利来袭，快送、专送限时7折起，单单发货享折扣

【哈啰加油】
哈啰优选站，天天享特价优惠，加油品质有保障
新人礼包：新用户享首单礼，最高满200元可减30元

【哈啰充电】
百万电桩，一个APP都搞定：已聚合小桔、星星、蔚来等多个品牌充电桩
天天特价，比价充电更实惠： 新用户首单享7折优惠，老用户可低价购",应用宝,https://sj.qq.com/appdetail/com.jingyao.easybike,snowball_round_1,0.85,2026-03-09 07:11:56
287,com.hbytfy.zhwnl,中化万年历,办公协同,湖北艺途飞扬网络科技有限公司,湖北艺途飞扬网络科技有限公司,1.0.4,,,20,在快节奏的生活中，一款简洁实用的日历应用能够帮助我们更好地规划时间、管理事务。万年历管家就是这样一款应用，它以简洁的设计和实用的功能，为用户提供便捷的日程管理体验。,应用宝,https://sj.qq.com/appdetail/com.hbytfy.zhwnl,snowball_round_1,0.85,2026-03-09 07:11:59
289,com.quanying.banquan,版玺版权,办公协同,山东全影网络科技股份有限公司,四川版玺文化科技研究院,3.1.0,,,275,"全国版权登记注册平台，国家版权注册,著作权登记,申请版权保护,最快1天拿证,实时上链存证.7*24h在线服务
著作权登记,申请版权保护,版权注册在线申报系统,版权作品登记申请,作品版权登记申请,版权交易,版权商标转让",应用宝,https://sj.qq.com/appdetail/com.quanying.banquan,snowball_round_1,0.85,2026-03-09 07:12:01
290,cn.goodjobs.client,新安人才网,办公协同,安徽网才信息技术股份有限公司,安徽网才信息技术股份有限公司,4.3.3,,,168360,"新安人才网成立于2000年，经过多年发展，已经成为安徽本地网络招聘市场的领军者，目前开设了合肥、芜湖、安庆、蚌埠、马鞍山等17个分站。
新安人才网-掌上求职是新安人才网精心打造的求职应用APP，提供职位搜索、手机应聘、求职管理等多项服务，为广大人才提供随时随地便捷求职的全新体验。
【求职招聘】海量招聘职位任你搜索
【新安猎聘】专为中高端人才提供职业发展机会
【蓝领招聘】保安、司机、服务员等职位任你挑选，薪资好、就业快
【校园招聘】汇聚毕业生招聘信息，校园宣讲会、招聘会及时关注
【兼职招聘】提供丰富齐全的兼职信息，招聘企业正规可靠
与58同城、智联招聘、前程无忧、BOSS直聘不同，新安人才网专注服务安徽本地企业和人才。新安人才网，安徽本地网络招聘平台，找工作就上新安人才网。",应用宝,https://sj.qq.com/appdetail/cn.goodjobs.client,snowball_round_1,0.85,2026-03-09 07:12:03
293,com.lihong.dcxa,K歌大全,办公协同,武汉星辰悦享科技有限公司,合肥胖宝科技有限公司,1.0.8,,,13163,"在这里，唱歌没有门槛，也不用技巧，用你的声音唱任何你喜欢的歌曲！ 在这里，歌曲唱作so easy，人人都是集才华和唱功于一身的音乐大咖！
- 【秒变音乐明星】 一键打造专属歌声，可以随时切换不同音乐风格、不同音乐语种 ，探索不一样的曲风和曲库 ，百变歌王就是你。
- 【声音美化 唱歌更好听】 抓取你自身的独特音色，唱歌小白也能变身音乐大神，各种歌曲轻松拿捏 ，好听就在一瞬间。
-【线上K歌 玩法花样多】 自由练歌想唱就唱，随时随地释放自我；心动合唱在线速配，找到和你同频的声音；歌手点唱专属歌曲，海量声优只为你而唱。",应用宝,https://sj.qq.com/appdetail/com.lihong.dcxa,snowball_round_1,0.85,2026-03-09 07:12:08
294,com.wolterskluwer.cch.mobile.china.law,威科法规库,办公协同,北京威科亚太信息技术有限公司,北京威科亚太信息技术有限公司,5.0.66,,,493,威科法规库提供法律法规、裁判文书、行政处罚、专业解读、法律速递等专业信息，致力于为法律人提供全面、高效、专业、精准的查询服务，是法律人贴心的实务助手。,应用宝,https://sj.qq.com/appdetail/com.wolterskluwer.cch.mobile.china.law,snowball_round_1,0.85,2026-03-09 07:12:09
295,com.eusoft.eudic,欧路词典,办公协同,上海倩言网络科技有限公司,上海倩言网络科技有限公司,26.2.0,,,734250,"欧路词典是英语学习者的必备参考软件。启动快，功能全，无广告，免打扰；海量扩展词库，自定义编辑；支持中文、英语、日语、法语、德语等多语种翻译。 学习、翻译、笔记、考试，全面覆盖语言学习的所有场景。语音翻译，拍照翻译，一键获取，操作便捷。 不仅能够查词、翻译、笔记、背单词，更引入了主题写作、批改纠错等AI功能，全方面改变你的英语学习。


【产品简介】 
海量词汇：内置常用英汉词条30万个，专业词条40万个，海量例句库178万条。 
拍照翻译：摄像头取词、拍照查词功能，即拍即查，阅读文献好帮手。 
单词复习：自定义学习目标，多种图表，帮你更好回顾自己的学习。 
在线搜索：基于海量数据的云端词典，生僻词、例句、图片查询一网打尽。 
纯正发音：美音、英音自由选择，自定发音语速、小语种发音应有尽有。 
文件阅读：词典中即可阅读文件，支持单词长按查询，即点即译。 ",应用宝,https://sj.qq.com/appdetail/com.eusoft.eudic,snowball_round_1,0.85,2026-03-09 07:12:11
297,co.runner.app,悦跑圈,办公协同,广州悦跑信息科技有限公司,广州悦跑信息科技有限公司,5.47.0,,,10185523,"即刻加入吧：迈开双腿，成为亿级跑者中的一员！
全民体验官：跑步写感受，品牌装备免费拥有~
不只是记录：更懂你奔跑时的每个瞬间。我们是教练、是买手、是康复师、是赛事种草官、是交友平台，是……

「为什么选择悦跑圈」
悦跑圈专注跑步垂直领域，我们更懂用户每个时刻。
- 初跑者：这里有多样的活动，让你能真正迈开腿，享受跑步带来的快乐。
- 爱好者：这里有丰富的装备测评，赛前准备赛后恢复计划，让你可以一站式的找到解决方案。
- 发烧友：国内外知名赛事，强大的跑者社区文化沉淀，让你乐此不疲。

「悦跑圈」产品优势：
- 装备体验：全民体验官抢先免费体验各式品牌装备
- 线上活动：真实的马拉松赛事体验，不完赛，无奖牌！
- 分享纪录：跑步发烧友的聚集地，建立无阶级的跑步社交圈
- 荣誉勋章墙：跑者历程荣誉见证，成就非凡跑者

「数据精准」防作弊
每一步精准纪录，关联手表，轻松开跑
悦跑圈陪你升级打怪，走上大神巅峰

悦跑圈，属于跑者的圈子

联系我们：
- 客服电话：400-960-6662
- 新浪微博：@悦跑圈
- 微信账号：joyrunapp
- 电子邮箱：hi@thejoyrun.com",应用宝,https://sj.qq.com/appdetail/co.runner.app,snowball_round_1,0.85,2026-03-09 07:12:12
299,com.weifx.wfx,微分身,办公协同,上海恺巍网络科技有限公司,上海恺巍网络科技有限公司,1.4.9.0,,,571727,"微信分身 支持64位微信双开、微信多开、微信分身，应用游戏都能双开、多开、分身，兼容安卓13及新版微信，实现社交聊天、游戏账号的同时在线，每个分身账号独立运行互不干扰，体验更稳定流畅。

-独立分身-
点击微信分身、QQ分身、抖音分身、支付宝分身等应用游戏分身即可制作相应分身安装到桌面，方便开启大小号，分身应用使用感与原生大号一模一样。

-操作简单-
界面简洁、制作分身轻松上手，支持社交、电商、购物等Android应用分身，轻松告别多账户来回切换的烦恼。",应用宝,https://sj.qq.com/appdetail/com.weifx.wfx,snowball_round_1,0.85,2026-03-09 07:12:13
301,com.xs.fm,番茄畅听,办公协同,北京臻鼎科技有限公司,北京臻鼎科技有限公司,6.3.4.32,,,25950978,"【抖音旗下】番茄畅听是抖音推出的免费音频产品。免费听书，尽在番茄！我们提供正版免费小说，听书还能赚现金~ 
【正版免费畅听】 海量小说，免费畅听！都市爽文、悬疑惊悚、言情穿越、玄幻修仙、 武侠江湖......超全分类，你想听的全都有！ 
【听书赚现金】 新人就有大红包！每天听书赚现金、签到赚现金、开宝箱赚现金......红包福利应有尽有，随时提现！ 
【海量精品书籍】 每日甄选精品好书，并根据您的阅读爰好推荐优质书籍，总有一本打动您！",应用宝,https://sj.qq.com/appdetail/com.xs.fm,snowball_round_1,0.85,2026-03-09 07:12:15
307,com.microsoft.translator,微软翻译,办公协同,微软（中国）有限公司,微软（中国）有限公司,4.0.506i 41bd0342,,,800265,"微软翻译是一款免费的个人翻译应用，使用微软*新的人工智能技术，可将文本、语音、会话、照片和截屏翻译成60种语言，帮助你交流和学外语。您还可以免费下载离线语言包以便在旅行途中使用！
•	将文本翻译成60余种语言，可在线或离线使用。
•	拍照翻译功能，可直接翻译相片和截屏内的文字。
•	语音翻译功能可实现单人使用，以及双人对话的分屏模式实时翻译。
•	多人多语言会话翻译——连接多个设备并跨越多个语种与*多100人进行面对面会话，每个人都可以选择自己的语言。
•	收录了多种出国旅游场景的常用语手册与发音指引，帮助您在旅途中学习外语。
•	查看单词的多种翻译与意思，为您找到用于表达自我的*佳翻译。
•	下载离线语言包，以便您在没有网络连接时使用。
•	听取译文的读音，帮助您学外语，旅游和海外购物。
•	与其他应用共享翻译结果。
•	标注并保存您*常用的译文以便以后使用。
•	通过上下文菜单翻译功能翻译其他应用中的文本。
•	对您的 Android Wear 智能手表说话，立刻获得翻译。
•	自动在您的手机与 Android Wear 智能手表之间同步译文。
 
 
 
微软翻译支持以下语言： ",应用宝,https://sj.qq.com/appdetail/com.microsoft.translator,snowball_round_1,0.85,2026-03-09 07:12:20
310,com.microsoft.appmanager,连接至 Windows,办公协同,Microsoft Corporation,Microsoft Corporation,1.26011.92.0,,,950137,"你喜欢你的手机。你的电脑也是如此。直接从电脑即时访问你在手机上喜欢的所有内容。若要开始，请在 Android 手机上安装连接至 Windows 应用，并将其与 Windows 电脑上的“手机连接”连接。

链接 Android 手机和电脑以查看和答复短信、拨打和接听电话*、查看通知等。

在手机和电脑之间共享你喜欢的图像时，让电子邮件向自己发送照片成为过去。复制、编辑甚至拖放照片，而无需触摸手机。

手机连接:
• 在电脑上接打电话*
• 在电脑上管理 Android 手机的通知
• 在电脑上访问你最喜爱的移动应用**
• 从电脑读取和回复短信
• 在电脑和手机之间拖放文件**
• 在电脑和手机之间复制和粘贴内容**
• 立即从电脑访问手机上的照片
• 使用电脑更大的屏幕、键盘、鼠标和触摸屏从电脑与手机进行交互。

与精选的** Microsoft Duo、Samsung 和 HONOR 手机集成，以获得更好的体验:
连接至 Windows 应用已集成，因此无需从 Play Store 下载其他应用。
连接至 Windows 在快速访问托盘中很容易找到(从屏幕顶部向下轻扫以访问它)。
",应用宝,https://sj.qq.com/appdetail/com.microsoft.appmanager,snowball_round_1,0.85,2026-03-09 07:12:22
312,com.yic3.recruit.easy,易找工,办公协同,重庆已成科技有限公司,重庆已成科技有限公司,1.0.5,,,262,"易找工，致力于帮助老板快速发布工作，高效寻找优质工人的App。
实时更新工人数据，一键发布招工，线上直接找到工人！
覆盖全国多个城市，为广大老板提供更方便的服务！",应用宝,https://sj.qq.com/appdetail/com.yic3.recruit.easy,snowball_round_1,0.85,2026-03-09 07:12:25
313,cn.com.spdb.mobilebank.per,浦发手机银行,办公协同,上海浦东发展银行股份有限公司,上海浦东发展银行股份有限公司,15.0.4,,,35340400,"伙伴·共进，浦发银行APP焕新升级！
【做你的财富知己】
1-慧选：理财、基金、存款全品类覆盖！推出慧选矩阵和榜单，实现轻松选、一键投。
2-慧伴：7*24小时财富管家，市场热点、待办事项、持仓分析、投资机会一手掌握。
3-慧诊：四步法资产全面规划，深度持仓产品诊断，科学配置资产，财富稳健增值。
【做你的贷款顾问】
1-贷款超市：消费、置业、经营贷一站式配齐！贷款超市随心选，匹配你的每笔资金规划。
2-优惠权益：政府贴息+利息优惠双重福利，低息省钱更划算。
3-信用卡：聚合双卡权益，融合全能积分等32项功能，一个APP搞定信用卡全场景需求。
【做你的生活搭子】
1-卓信V+：焕新权益礼，达标享好礼，月月有惊喜。
2-代发专区：融合企业人财事管理，为企业员工提供工资查看、签到、请假、OA、报销及专属权益等非金融一站式服务。
3-便民服务：涵盖生活缴费、医疗健康、文娱出行、购物消费，多场景需求一屏直达。",应用宝,https://sj.qq.com/appdetail/cn.com.spdb.mobilebank.per,snowball_round_1,0.85,2026-03-09 07:12:25
315,com.bianguo.android.provincialhighcourt,浙江智慧法院,办公协同,浙江省高级人民法院,浙江省高级人民法院,3.0.6,,,72498,浙江“智慧法院”APP平台是依托”审务云”和大数据生态圈，打造的“应用集成、功能全面、跨界融合、服务智能”的一站式标准化服务系统。该平台旨在构建全省三级法院统一标准、统一入口、线上线下联动的移动服务体系，最大限度为法官办案办公和律师、当事人参与诉讼提供全面、便捷、智能化的在线服务，实现“互联网+”背景下的浙江法院审判执行服务和管理模式创新。,应用宝,https://sj.qq.com/appdetail/com.bianguo.android.provincialhighcourt,snowball_round_1,0.85,2026-03-09 07:12:27
316,com.himedia.hificloud,云存宝,办公协同,深圳市云存宝技术有限公司,深圳市云存宝技术有限公司,2.9.29,,,1513,云存宝是深圳市云存宝技术有限公司推出的一款家庭数据中心应用，配合云存宝设备使用，可以将手机、电脑、平板、移动硬盘里的数据集中存储管理，海量存储空间轻松解决全家人手机爆仓问题。随时随地备份照片、视频、音频、文档等数据。双盘位机型HD20更有RAID1镜像备份、用户访问权限管理等功能安全守护数据资产。用户可将文件或相簿一键分享至社交平台，和朋友轻松完成数据交换，共享美好时光。,应用宝,https://sj.qq.com/appdetail/com.himedia.hificloud,snowball_round_1,0.85,2026-03-09 07:12:28
317,com.zhuanzhuan.huntersopentandard,验机侠,办公协同,北京转转精神科技有限责任公司,北京转转精神科技有限责任公司,1.0.7,,,1727,验机侠，一款专业的验机软件，可以随时随地帮助用户进行移动设备的检测和信息查询。致力于让商户在手机的回收、质检等场景中，用最小成本、但最高效的解决手机的检测问题！,应用宝,https://sj.qq.com/appdetail/com.zhuanzhuan.huntersopentandard,snowball_round_1,0.85,2026-03-09 07:12:28
318,com.anshu.token,安术令牌,办公协同,上海安术科技有限公司,上海安术科技有限公司,V2.0,,,265,安术令牌（Anshu Token）是一种基于OTP（动态密码）形式的身份认证安全产品；使用方便，便于携带，可以帮助用户极大得提高账户的安全性。,应用宝,https://sj.qq.com/appdetail/com.anshu.token,snowball_round_1,0.85,2026-03-09 07:12:30
319,zkc.wl,智科城物联,办公协同,深圳市智科城智能家居有限公司,深圳智科城智能家居有限公司,1.0.1,,,11,智科城研发用于智能家居联网控制，家居场景，提供设备配网、设备控制、固件升级、自动化等，为智能家居设备赋能，为用户提供简单便捷的智能设备控制体验。,应用宝,https://sj.qq.com/appdetail/zkc.wl,snowball_round_1,0.85,2026-03-09 07:12:30
320,com.youyouhn.sanzijing,有声三字经启蒙,办公协同,长沙松泽科技有限公司,长沙优优团电子商务有限公司,9.9.6,,,1215323,"《三字经》作为儿童启蒙经典，是中华民族五千年历史的缩影，其内容涵盖量非常丰富。三字经做为宝宝启蒙故事，帮助孩子们打开一扇认知世界的窗户，从经典故事中让宝宝更早的认知中华民族的美德。
《三字经》在中国古代经典当中，《三字经》是浅显易懂的读本之一。《三字经》取材典范，包括中国传统文化的文学、历史、哲学、天文地理、人伦义理、忠孝节义等等，而核心思想又包括了“仁，义，诚，敬，孝。”
《弟子规》是清代教育家李毓秀所作的三言韵文。它是依据孔子教诲编成的学童生活规范，其内容采用《论语》“学而篇”第六条：“弟子入则孝，出则悌，谨而信，泛爱众而亲仁。行有余力，则以学文”的文义，以三字一句、两句一韵编撰而成。核心思想是儒家的孝悌仁爱。
《千字文》由南北朝时期梁朝散骑侍郎、给事中周兴嗣编纂、一千个汉字组成的韵文。全文为四字句，对仗工整，条理清晰，文采斐然。
《三字经》短小精悍、琅琅上口，千百年来，家喻户晓。其内容涵盖了历史、天文、地理、道德以及一些民间传说，所谓“熟读三字经，可知千古事”。有声三字经启蒙软件中不仅有三字经还有弟子规、千字文都有视频播放，让宝宝的成长我们来守护！",应用宝,https://sj.qq.com/appdetail/com.youyouhn.sanzijing,snowball_round_1,0.85,2026-03-09 07:12:31
